service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway
2025-01-16,100,Outbound,65708133.0,8301,elm,5,Endpoint,Schedule,1900-01-01T10:25:00Z,1900-01-01T10:27:18Z,,
2025-01-16,100,Outbound,65708214.0,52711,welst,1,Startpoint,Schedule,1900-01-01T15:50:00Z,1900-01-01T15:50:48Z,2100.0,
2025-01-16,100,Outbound,65708214.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:02:00Z,1900-01-01T16:02:16Z,2100.0,
2025-01-16,100,Inbound,65708215.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:05:00Z,1900-01-01T16:05:14Z,2100.0,
2025-01-16,100,Inbound,65708215.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:18:00Z,1900-01-01T16:18:25Z,2100.0,
2025-01-16,100,Outbound,65708216.0,52711,welst,1,Startpoint,Schedule,1900-01-01T16:25:00Z,1900-01-01T16:25:39Z,2100.0,
2025-01-16,100,Outbound,65708216.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:37:00Z,1900-01-01T16:37:47Z,2100.0,
2025-01-16,100,Inbound,65708217.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:40:00Z,1900-01-01T16:40:13Z,2100.0,
2025-01-16,100,Inbound,65708217.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:53:00Z,1900-01-01T16:51:23Z,2100.0,
2025-01-16,100,Outbound,65708218.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:00:00Z,1900-01-01T17:00:43Z,2100.0,
2025-01-16,100,Outbound,65708218.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:13:00Z,1900-01-01T17:14:39Z,2160.0,
2025-01-16,100,Inbound,65708219.0,8302,elm,1,Startpoint,Schedule,1900-01-01T17:20:00Z,1900-01-01T17:20:07Z,2400.0,
2025-01-16,100,Inbound,65708219.0,52720,welst,5,Endpoint,Schedule,1900-01-01T17:34:00Z,1900-01-01T17:33:37Z,2460.0,
2025-01-16,100,Outbound,65708220.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:40:00Z,1900-01-01T17:40:32Z,2400.0,
2025-01-16,100,Outbound,65708220.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:53:00Z,1900-01-01T17:52:42Z,2400.0,
2025-01-16,100,Inbound,65708221.0,8302,elm,1,Startpoint,Schedule,1900-01-01T18:00:00Z,1900-01-01T17:59:42Z,2400.0,
2025-01-16,100,Inbound,65708221.0,52720,welst,5,Endpoint,Schedule,1900-01-01T18:14:00Z,1900-01-01T18:13:59Z,2400.0,
2025-01-16,100,Outbound,65708433.0,52711,welst,1,Startpoint,Schedule,1900-01-02T05:30:00Z,,2700.0,
2025-01-16,100,Outbound,65708433.0,8301,elm,5,Endpoint,Schedule,1900-01-02T05:40:00Z,1900-01-02T05:41:33Z,2640.0,
2025-01-16,100,Inbound,65708434.0,8302,elm,1,Startpoint,Schedule,1900-01-02T05:45:00Z,1900-01-02T05:44:49Z,2400.0,
2025-01-16,100,Inbound,65708434.0,52720,welst,5,Endpoint,Schedule,1900-01-02T05:54:00Z,1900-01-02T05:54:08Z,2400.0,
2025-01-17,100,Inbound,65718549.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:50:00Z,,1080.0,
2025-01-17,100,Inbound,65718549.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:09:00Z,1900-01-01T13:03:11Z,1080.0,
2025-01-17,100,Outbound,65718550.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:13:00Z,1900-01-01T13:13:20Z,1200.0,
2025-01-17,100,Outbound,65718550.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:27:00Z,1900-01-01T13:28:51Z,1200.0,
2025-01-17,100,Inbound,65718551.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:30:00Z,1900-01-01T13:29:37Z,1200.0,
2025-01-17,100,Inbound,65718551.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:49:00Z,1900-01-01T13:43:31Z,1200.0,
2025-01-17,100,Outbound,65718552.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:53:00Z,1900-01-01T13:52:53Z,1200.0,
2025-01-17,100,Outbound,65718552.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:06:00Z,1900-01-01T14:03:20Z,1140.0,
2025-01-17,100,Inbound,65718553.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:10:00Z,1900-01-01T14:10:03Z,1200.0,
2025-01-17,100,Inbound,65718553.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:23:00Z,1900-01-01T14:21:24Z,1020.0,
2025-01-17,100,Outbound,65718554.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:33:00Z,1900-01-01T14:33:05Z,1200.0,
2025-01-17,100,Outbound,65718554.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:45:00Z,1900-01-01T14:44:46Z,1200.0,
2025-01-17,100,Inbound,65718555.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:55:00Z,1900-01-01T14:55:05Z,1500.0,
2025-01-17,100,Inbound,65718555.0,52720,welst,5,Endpoint,Schedule,1900-01-01T15:08:00Z,1900-01-01T15:06:07Z,1500.0,
2025-01-17,100,Outbound,65718556.0,52711,welst,1,Startpoint,Schedule,1900-01-01T15:15:00Z,1900-01-01T15:14:59Z,1320.0,
2025-01-17,100,Outbound,65718556.0,8301,elm,5,Endpoint,Schedule,1900-01-01T15:27:00Z,1900-01-01T15:26:53Z,1320.0,
2025-01-17,100,Inbound,65718557.0,8302,elm,1,Startpoint,Schedule,1900-01-01T15:30:00Z,1900-01-01T15:30:29Z,2100.0,
2025-01-17,100,Inbound,65718557.0,52720,welst,5,Endpoint,Schedule,1900-01-01T15:43:00Z,1900-01-01T15:42:17Z,2100.0,
2025-01-17,100,Outbound,65718560.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:53:00Z,1900-01-01T12:45:35Z,1200.0,
2025-01-17,100,Outbound,65718560.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:07:00Z,1900-01-01T13:05:08Z,1200.0,
2025-01-17,100,Inbound,65718561.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:10:00Z,1900-01-01T13:10:09Z,1200.0,
2025-01-17,100,Inbound,65718561.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:29:00Z,1900-01-01T13:24:45Z,1200.0,
2025-01-17,100,Outbound,65718562.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:33:00Z,1900-01-01T13:33:21Z,1200.0,
2025-01-17,100,Outbound,65718562.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:47:00Z,1900-01-01T13:47:22Z,1200.0,
2025-01-17,100,Inbound,65718563.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:50:00Z,1900-01-01T13:50:25Z,1200.0,
2025-01-17,100,Inbound,65718563.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:06:00Z,1900-01-01T14:04:48Z,1020.0,
2025-01-17,100,Outbound,65718564.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:13:00Z,1900-01-01T14:13:28Z,1200.0,
2025-01-17,100,Outbound,65718564.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:25:00Z,1900-01-01T14:25:35Z,1140.0,
2025-01-17,100,Inbound,65718565.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:30:00Z,1900-01-01T14:30:09Z,1200.0,
2025-01-17,100,Inbound,65718565.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:43:00Z,1900-01-01T14:44:53Z,1200.0,
2025-01-17,100,Outbound,65718566.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:53:00Z,1900-01-01T14:53:20Z,1200.0,
2025-01-17,100,Outbound,65718566.0,8301,elm,5,Endpoint,Schedule,1900-01-01T15:05:00Z,1900-01-01T15:06:29Z,1200.0,
2025-01-17,100,Outbound,65718567.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:10:00Z,1900-01-01T21:13:23Z,1380.0,
2025-01-17,100,Outbound,65718567.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:28:00Z,1900-01-01T21:31:12Z,1380.0,
2025-01-17,100,Inbound,65718568.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:33:00Z,1900-01-01T21:33:26Z,1380.0,
2025-01-17,100,Inbound,65718568.0,52720,welst,5,Endpoint,Schedule,1900-01-01T21:47:00Z,1900-01-01T21:51:45Z,1380.0,
2025-01-17,100,Outbound,65718569.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:50:00Z,1900-01-01T21:57:22Z,1200.0,
2025-01-17,100,Outbound,65718569.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:08:00Z,1900-01-01T22:17:36Z,1200.0,
2025-01-17,100,Inbound,65718570.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:13:00Z,1900-01-01T22:19:02Z,1200.0,
2025-01-17,100,Inbound,65718570.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:27:00Z,1900-01-01T22:35:18Z,1200.0,
2025-01-17,100,Outbound,65718571.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:30:00Z,1900-01-01T22:37:53Z,1200.0,
2025-01-17,100,Outbound,65718571.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:48:00Z,1900-01-01T22:56:17Z,1200.0,
2025-01-17,100,Inbound,65718572.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:53:00Z,1900-01-01T22:57:10Z,1200.0,
2025-01-17,100,Inbound,65718572.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:07:00Z,1900-01-01T23:14:17Z,1200.0,
2025-01-17,100,Outbound,65718573.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:10:00Z,1900-01-01T23:16:35Z,1200.0,
2025-01-17,100,Outbound,65718573.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:25:00Z,1900-01-01T23:32:25Z,1140.0,
2025-01-17,100,Inbound,65718574.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:33:00Z,1900-01-01T23:35:30Z,1200.0,
2025-01-17,100,Inbound,65718574.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:47:00Z,1900-01-01T23:50:26Z,1200.0,
2025-01-17,100,Outbound,65718575.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:52:00Z,1900-01-01T23:53:44Z,1320.0,
2025-01-17,100,Outbound,65718575.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:06:00Z,1900-01-02T00:09:08Z,1260.0,
2025-01-17,100,Outbound,65718579.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:07:00Z,1900-01-01T20:07:42Z,2220.0,
2025-01-17,100,Outbound,65718579.0,8301,elm,5,Endpoint,Schedule,1900-01-01T20:25:00Z,1900-01-01T20:23:23Z,2400.0,
2025-01-17,100,Inbound,65718580.0,8302,elm,1,Startpoint,Schedule,1900-01-01T20:30:00Z,1900-01-01T20:30:11Z,2400.0,
2025-01-17,100,Inbound,65718580.0,52720,welst,5,Endpoint,Schedule,1900-01-01T20:44:00Z,1900-01-01T20:43:00Z,2400.0,
2025-01-17,100,Outbound,65718581.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:47:00Z,1900-01-01T20:47:13Z,2400.0,
2025-01-17,100,Outbound,65718581.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:05:00Z,1900-01-01T21:03:05Z,2400.0,
2025-01-17,100,Inbound,65718582.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:10:00Z,1900-01-01T21:10:38Z,2400.0,
2025-01-17,100,Inbound,65718582.0,52720,welst,5,Endpoint,Schedule,1900-01-01T21:24:00Z,1900-01-01T21:26:27Z,2400.0,
2025-01-17,100,Outbound,65718583.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:30:00Z,1900-01-01T21:30:13Z,1200.0,
2025-01-17,100,Outbound,65718583.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:48:00Z,1900-01-01T21:45:47Z,1200.0,
2025-01-17,100,Inbound,65718584.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:53:00Z,1900-01-01T21:53:18Z,1200.0,
2025-01-17,100,Inbound,65718584.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:07:00Z,1900-01-01T22:08:09Z,1200.0,
2025-01-17,100,Outbound,65718585.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:10:00Z,1900-01-01T22:10:15Z,1200.0,
2025-01-17,100,Outbound,65718585.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:28:00Z,1900-01-01T22:27:07Z,1200.0,
2025-01-17,100,Inbound,65718586.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:33:00Z,1900-01-01T22:33:36Z,1200.0,
2025-01-17,100,Inbound,65718586.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:47:00Z,1900-01-01T22:48:01Z,1200.0,
2025-01-17,100,Outbound,65718587.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:50:00Z,1900-01-01T22:50:09Z,1200.0,
2025-01-17,100,Outbound,65718587.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:06:00Z,1900-01-01T23:04:53Z,1080.0,
2025-01-17,100,Inbound,65718588.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:13:00Z,1900-01-01T23:12:55Z,1200.0,
2025-01-17,100,Inbound,65718588.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:27:00Z,1900-01-01T23:26:27Z,1200.0,
2025-01-17,100,Outbound,65718589.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:30:00Z,1900-01-01T23:33:34Z,1200.0,
2025-01-17,100,Outbound,65718589.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:45:00Z,1900-01-01T23:49:27Z,1200.0,
2025-01-17,100,Inbound,65718590.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:54:00Z,1900-01-01T23:54:55Z,1260.0,
2025-01-17,100,Inbound,65718590.0,52720,welst,5,Endpoint,Schedule,1900-01-02T00:07:00Z,1900-01-02T00:07:37Z,1200.0,
2025-01-17,100,Outbound,65718591.0,52711,welst,1,Startpoint,Schedule,1900-01-02T00:10:00Z,1900-01-02T00:10:48Z,1080.0,
2025-01-17,100,Outbound,65718591.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:23:00Z,1900-01-02T00:24:55Z,1020.0,
2025-01-17,100,Inbound,65718592.0,8302,elm,1,Startpoint,Schedule,1900-01-02T00:27:00Z,1900-01-02T00:29:07Z,1980.0,
2025-01-17,100,Inbound,65718592.0,52720,welst,5,Endpoint,Schedule,1900-01-02T00:39:00Z,1900-01-02T00:40:45Z,1920.0,
2025-01-17,100,Outbound,65718593.0,52711,welst,1,Startpoint,Schedule,1900-01-02T00:42:00Z,1900-01-02T00:42:31Z,1920.0,
2025-01-17,100,Outbound,65718593.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:55:00Z,1900-01-02T00:54:52Z,1920.0,
2025-01-17,100,Inbound,65718594.0,8302,elm,1,Startpoint,Schedule,1900-01-02T01:00:00Z,1900-01-02T01:01:14Z,1980.0,
2025-01-17,100,Inbound,65718594.0,52720,welst,5,Endpoint,Schedule,1900-01-02T01:10:00Z,1900-01-02T01:10:51Z,1860.0,
2025-01-17,100,Outbound,65718595.0,52711,welst,1,Startpoint,Schedule,1900-01-02T01:15:00Z,1900-01-02T01:15:23Z,1980.0,
2025-01-17,100,Outbound,65718595.0,8301,elm,5,Endpoint,Schedule,1900-01-02T01:28:00Z,1900-01-02T01:30:55Z,1980.0,
2025-01-17,100,Outbound,65718690.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:10:00Z,1900-01-01T12:11:15Z,1500.0,
2025-01-17,100,Outbound,65718690.0,8301,elm,5,Endpoint,Schedule,1900-01-01T12:24:00Z,1900-01-01T12:24:14Z,1740.0,
2025-01-17,100,Inbound,65718730.0,8302,elm,1,Startpoint,Schedule,1900-01-01T10:30:00Z,1900-01-01T10:31:34Z,1800.0,
2025-01-17,100,Inbound,65718730.0,52720,welst,5,Endpoint,Schedule,1900-01-01T10:41:00Z,1900-01-01T10:43:02Z,1800.0,
2025-01-17,100,Outbound,65718756.0,52711,welst,1,Startpoint,Schedule,1900-01-01T18:17:00Z,1900-01-01T18:17:00Z,2220.0,
2025-01-17,100,Outbound,65718756.0,8301,elm,5,Endpoint,Schedule,1900-01-01T18:30:00Z,1900-01-01T18:31:15Z,2220.0,
2025-01-17,100,Outbound,65718757.0,52711,welst,1,Startpoint,Schedule,1900-01-01T18:50:00Z,1900-01-01T18:51:25Z,1980.0,
2025-01-17,100,Outbound,65718757.0,8301,elm,5,Endpoint,Schedule,1900-01-01T19:04:00Z,1900-01-01T19:02:57Z,2040.0,
2025-01-17,100,Inbound,65718758.0,8302,elm,1,Startpoint,Schedule,1900-01-01T19:10:00Z,1900-01-01T19:10:16Z,2100.0,
2025-01-17,100,Inbound,65718758.0,52720,welst,5,Endpoint,Schedule,1900-01-01T19:24:00Z,1900-01-01T19:26:41Z,2100.0,
2025-01-17,100,Outbound,65718759.0,52711,welst,1,Startpoint,Schedule,1900-01-01T19:30:00Z,1900-01-01T19:29:59Z,2400.0,
2025-01-17,100,Outbound,65718759.0,8301,elm,5,Endpoint,Schedule,1900-01-01T19:45:00Z,1900-01-01T19:44:05Z,2460.0,
2025-01-17,100,Inbound,65718760.0,8302,elm,1,Startpoint,Schedule,1900-01-01T19:50:00Z,1900-01-01T19:49:44Z,2400.0,
2025-01-17,100,Inbound,65718760.0,52720,welst,5,Endpoint,Schedule,1900-01-01T20:04:00Z,1900-01-01T20:01:29Z,2400.0,
2025-01-17,100,Inbound,65718815.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:50:00Z,1900-01-01T11:54:16Z,1200.0,
2025-01-17,100,Inbound,65718815.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:07:00Z,1900-01-01T12:04:48Z,1500.0,
2025-01-17,100,Inbound,65719110.0,8302,elm,1,Startpoint,Schedule,1900-01-01T18:35:00Z,1900-01-01T18:35:38Z,2100.0,
2025-01-17,100,Inbound,65719110.0,52720,welst,5,Endpoint,Schedule,1900-01-01T18:49:00Z,1900-01-01T18:48:24Z,2100.0,
2025-01-17,100,Inbound,65719147.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:10:00Z,1900-01-01T12:11:56Z,1200.0,
2025-01-17,100,Inbound,65719147.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:29:00Z,1900-01-01T12:24:49Z,1320.0,
2025-01-17,100,Outbound,65719148.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:33:00Z,1900-01-01T12:34:09Z,1380.0,
2025-01-17,100,Outbound,65719148.0,8301,elm,5,Endpoint,Schedule,1900-01-01T12:47:00Z,,1380.0,
2025-01-17,100,Outbound,65719173.0,52711,welst,1,Startpoint,Schedule,1900-01-02T02:25:00Z,1900-01-02T02:26:41Z,2100.0,
2025-01-17,100,Outbound,65719173.0,8301,elm,5,Endpoint,Schedule,1900-01-02T02:38:00Z,1900-01-02T02:38:24Z,2100.0,
2025-01-17,100,Inbound,65719174.0,8302,elm,1,Startpoint,Schedule,1900-01-02T02:45:00Z,1900-01-02T02:46:04Z,2100.0,
2025-01-17,100,Inbound,65719174.0,52720,welst,5,Endpoint,Schedule,1900-01-02T02:55:00Z,1900-01-02T02:55:42Z,2100.0,
2025-01-17,100,Outbound,65719175.0,52711,welst,1,Startpoint,Schedule,1900-01-02T03:00:00Z,1900-01-02T03:02:03Z,2100.0,
2025-01-17,100,Outbound,65719175.0,8301,elm,5,Endpoint,Schedule,1900-01-02T03:11:00Z,1900-01-02T03:11:43Z,1980.0,
2025-01-17,100,Inbound,65719176.0,8302,elm,1,Startpoint,Schedule,1900-01-02T03:20:00Z,1900-01-02T03:20:37Z,2100.0,
2025-01-17,100,Inbound,65719176.0,52720,welst,5,Endpoint,Schedule,1900-01-02T03:30:00Z,1900-01-02T03:30:04Z,2100.0,
2025-01-17,100,Outbound,65719177.0,52711,welst,1,Startpoint,Schedule,1900-01-02T03:35:00Z,1900-01-02T03:35:37Z,2100.0,
2025-01-17,100,Outbound,65719177.0,8301,elm,5,Endpoint,Schedule,1900-01-02T03:46:00Z,1900-01-02T03:46:02Z,2100.0,
2025-01-17,100,Inbound,65719178.0,8302,elm,1,Startpoint,Schedule,1900-01-02T03:55:00Z,1900-01-02T03:54:44Z,2100.0,
2025-01-17,100,Inbound,65719178.0,52720,welst,5,Endpoint,Schedule,1900-01-02T04:05:00Z,1900-01-02T04:04:49Z,2100.0,
2025-01-17,100,Outbound,65719179.0,52711,welst,1,Startpoint,Schedule,1900-01-02T04:10:00Z,1900-01-02T04:10:41Z,2100.0,
2025-01-17,100,Outbound,65719179.0,8301,elm,5,Endpoint,Schedule,1900-01-02T04:21:00Z,1900-01-02T04:21:04Z,2100.0,
2025-01-17,100,Inbound,65719180.0,8302,elm,1,Startpoint,Schedule,1900-01-02T04:30:00Z,1900-01-02T04:30:17Z,2100.0,
2025-01-17,100,Inbound,65719180.0,52720,welst,5,Endpoint,Schedule,1900-01-02T04:40:00Z,1900-01-02T04:40:43Z,2100.0,
2025-01-17,100,Outbound,65719181.0,52711,welst,1,Startpoint,Schedule,1900-01-02T04:45:00Z,1900-01-02T04:45:21Z,2100.0,
2025-01-17,100,Outbound,65719181.0,8301,elm,5,Endpoint,Schedule,1900-01-02T04:56:00Z,1900-01-02T04:55:28Z,2100.0,
2025-01-17,100,Inbound,65719182.0,8302,elm,1,Startpoint,Schedule,1900-01-02T05:05:00Z,1900-01-02T05:04:46Z,2100.0,
2025-01-17,100,Inbound,65719182.0,52720,welst,5,Endpoint,Schedule,1900-01-02T05:14:00Z,1900-01-02T05:13:45Z,2040.0,
2025-01-17,100,Outbound,65719420.0,52711,welst,1,Startpoint,Schedule,1900-01-01T11:45:00Z,1900-01-01T11:45:33Z,1800.0,
2025-01-17,100,Outbound,65719420.0,8301,elm,5,Endpoint,Schedule,1900-01-01T11:55:00Z,1900-01-01T11:58:03Z,1800.0,
2025-01-17,100,Inbound,65719439.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:32:00Z,1900-01-01T12:32:08Z,1320.0,
2025-01-17,100,Inbound,65719439.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:51:00Z,1900-01-01T12:44:42Z,1320.0,
2025-01-17,100,Outbound,65719472.0,52711,welst,1,Startpoint,Schedule,1900-01-01T10:47:00Z,1900-01-01T10:51:00Z,1920.0,
2025-01-17,100,Outbound,65719472.0,8301,elm,5,Endpoint,Schedule,1900-01-01T10:57:00Z,1900-01-01T11:01:37Z,1920.0,
2025-01-17,100,Inbound,65719473.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:00:00Z,1900-01-01T11:02:11Z,1800.0,
2025-01-17,100,Inbound,65719473.0,52720,welst,5,Endpoint,Schedule,1900-01-01T11:12:00Z,1900-01-01T11:13:17Z,1860.0,
2025-01-17,100,Outbound,65719474.0,52711,welst,1,Startpoint,Schedule,1900-01-01T11:15:00Z,1900-01-01T11:15:38Z,1680.0,
2025-01-17,100,Outbound,65719474.0,8301,elm,5,Endpoint,Schedule,1900-01-01T11:25:00Z,1900-01-01T11:26:07Z,1680.0,
2025-01-17,100,Inbound,65719475.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:30:00Z,1900-01-01T11:30:11Z,1800.0,
2025-01-17,100,Inbound,65719475.0,52720,welst,5,Endpoint,Schedule,1900-01-01T11:42:00Z,1900-01-01T11:43:00Z,1800.0,
2025-01-17,100,Inbound,65720311.0,8302,elm,1,Startpoint,Schedule,1900-01-02T01:35:00Z,1900-01-02T01:35:14Z,2100.0,
2025-01-17,100,Inbound,65720311.0,52720,welst,5,Endpoint,Schedule,1900-01-02T01:45:00Z,1900-01-02T01:46:50Z,2100.0,
2025-01-17,100,Outbound,65720312.0,52711,welst,1,Startpoint,Schedule,1900-01-02T01:50:00Z,1900-01-02T01:50:51Z,2100.0,
2025-01-17,100,Outbound,65720312.0,8301,elm,5,Endpoint,Schedule,1900-01-02T02:03:00Z,1900-01-02T02:02:07Z,2100.0,
2025-01-17,100,Inbound,65720313.0,8302,elm,1,Startpoint,Schedule,1900-01-02T02:10:00Z,1900-01-02T02:12:06Z,2100.0,
2025-01-17,100,Inbound,65720313.0,52720,welst,5,Endpoint,Schedule,1900-01-02T02:20:00Z,1900-01-02T02:22:54Z,2100.0,
2025-01-17,100,Inbound,65720436.0,8302,elm,1,Startpoint,Schedule,1900-01-01T10:00:00Z,1900-01-01T10:00:16Z,,
2025-01-17,100,Inbound,65720436.0,52720,welst,5,Endpoint,Schedule,1900-01-01T10:11:00Z,1900-01-01T10:09:26Z,,
2025-01-17,100,Outbound,65720437.0,52711,welst,1,Startpoint,Schedule,1900-01-01T10:15:00Z,1900-01-01T10:15:29Z,,
2025-01-17,100,Outbound,65720437.0,8301,elm,5,Endpoint,Schedule,1900-01-01T10:25:00Z,1900-01-01T10:24:58Z,,
2025-01-17,100,Outbound,65720518.0,52711,welst,1,Startpoint,Schedule,1900-01-01T15:50:00Z,1900-01-01T15:50:38Z,2100.0,
2025-01-17,100,Outbound,65720518.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:02:00Z,1900-01-01T16:03:53Z,2100.0,
2025-01-17,100,Inbound,65720519.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:05:00Z,1900-01-01T16:05:15Z,2100.0,
2025-01-17,100,Inbound,65720519.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:18:00Z,1900-01-01T16:18:22Z,2100.0,
2025-01-17,100,Outbound,65720520.0,52711,welst,1,Startpoint,Schedule,1900-01-01T16:25:00Z,1900-01-01T16:25:45Z,2100.0,
2025-01-17,100,Outbound,65720520.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:37:00Z,1900-01-01T16:39:18Z,2100.0,
2025-01-17,100,Inbound,65720521.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:40:00Z,1900-01-01T16:40:13Z,2100.0,
2025-01-17,100,Inbound,65720521.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:53:00Z,1900-01-01T16:54:15Z,2100.0,
2025-01-17,100,Outbound,65720522.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:00:00Z,1900-01-01T17:00:52Z,2100.0,
2025-01-17,100,Outbound,65720522.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:13:00Z,1900-01-01T17:14:26Z,2160.0,
2025-01-17,100,Inbound,65720523.0,8302,elm,1,Startpoint,Schedule,1900-01-01T17:20:00Z,1900-01-01T17:20:19Z,2400.0,
2025-01-17,100,Inbound,65720523.0,52720,welst,5,Endpoint,Schedule,1900-01-01T17:34:00Z,1900-01-01T17:34:49Z,2460.0,
2025-01-17,100,Outbound,65720524.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:40:00Z,1900-01-01T17:40:38Z,2400.0,
2025-01-17,100,Outbound,65720524.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:53:00Z,1900-01-01T17:52:57Z,2400.0,
2025-01-17,100,Inbound,65720525.0,8302,elm,1,Startpoint,Schedule,1900-01-01T18:00:00Z,1900-01-01T18:00:55Z,2400.0,
2025-01-17,100,Inbound,65720525.0,52720,welst,5,Endpoint,Schedule,1900-01-01T18:14:00Z,1900-01-01T18:13:41Z,2400.0,
2025-01-17,100,Outbound,65720737.0,52711,welst,1,Startpoint,Schedule,1900-01-02T05:30:00Z,,2700.0,
